,Subject,Block,Pre,Post
880,SK,20,0.75,0.4791666666666667
881,SK,20,0.6875,0.4375
882,AC,21,0.5625,0.5208333333333334
883,AC,21,0.6875,0.5
884,AC,21,0.75,0.4166666666666667
885,AC,21,0.625,0.5833333333333334
886,AC,21,0.6875,0.4583333333333333
887,AC,21,0.5625,0.5208333333333334
888,CD,21,0.5,0.4791666666666667
889,CD,21,0.5,0.5208333333333334
890,CD,21,0.5625,0.5625
891,CD,21,0.4375,0.5625
892,CD,21,0.625,0.5208333333333334
893,CD,21,0.4375,0.5416666666666666
894,CG,21,0.5625,0.5
895,CG,21,0.4375,0.5208333333333334
896,CG,21,0.4375,0.5
897,CG,21,0.375,0.5
898,CG,21,0.375,0.5625
899,CG,21,0.5,0.5208333333333334
900,DA,21,0.4375,0.4583333333333333
901,DA,21,0.5,0.4791666666666667
902,DA,21,0.4375,0.4583333333333333
903,DA,21,0.4375,0.5
904,DA,21,0.6875,0.4583333333333333
905,DA,21,0.4375,0.5
906,JN,21,0.5625,0.5416666666666666
907,JN,21,0.375,0.4583333333333333
908,JN,21,0.4375,0.6041666666666666
909,JN,21,0.5625,0.5625
910,JN,21,0.4375,0.5416666666666666
911,JN,21,0.625,0.5833333333333334
912,JS,21,0.4375,0.5208333333333334
913,JS,21,0.5,0.4166666666666667
914,JS,21,0.5,0.5833333333333334
915,JS,21,0.4375,0.4583333333333333
916,JS,21,0.3125,0.4791666666666667
917,JS,21,0.5,0.4583333333333333
918,SK,21,0.5,0.5208333333333334
919,SK,21,0.375,0.5208333333333334
920,SK,21,0.5,0.5
921,SK,21,0.3125,0.6041666666666666
922,SK,21,0.5,0.5
923,SK,21,0.25,0.625
924,AC,22,0.625,0.4791666666666667
925,AC,22,0.5,0.5208333333333334
926,AC,22,0.5625,0.5416666666666666
927,AC,22,0.5625,0.5416666666666666
928,AC,22,0.375,0.5416666666666666
929,AC,22,0.5625,0.4791666666666667
930,CD,22,0.5,0.4583333333333333
931,CD,22,0.3125,0.4791666666666667
932,CD,22,0.625,0.375
933,CD,22,0.4375,0.4166666666666667
934,CD,22,0.25,0.6041666666666666
935,CD,22,0.4375,0.4791666666666667
936,CG,22,0.625,0.4791666666666667
937,CG,22,0.5,0.5208333333333334
938,CG,22,0.4375,0.4375
939,CG,22,0.4375,0.5208333333333334
940,CG,22,0.5625,0.4166666666666667
941,CG,22,0.5625,0.4791666666666667
942,DA,22,0.5,0.5625
943,DA,22,0.5,0.5208333333333334
944,DA,22,0.5,0.6666666666666666
945,DA,22,0.5,0.5208333333333334
946,DA,22,0.4375,0.5625
947,DA,22,0.5,0.5208333333333334
948,JN,22,0.6875,0.4583333333333333
949,JN,22,0.3125,0.3333333333333333
950,JN,22,0.625,0.4375
951,JN,22,0.8125,0.4583333333333333
952,JN,22,0.3125,0.375
953,JN,22,0.625,0.4791666666666667
954,JS,22,0.3125,0.4791666666666667
955,JS,22,0.5625,0.3958333333333333
956,JS,22,0.3125,0.5208333333333334
957,JS,22,0.25,0.5208333333333334
958,JS,22,0.4375,0.5
959,JS,22,0.375,0.5416666666666666
960,SK,22,0.625,0.5416666666666666
961,SK,22,0.375,0.5
962,SK,22,0.5,0.3958333333333333
963,SK,22,0.625,0.5416666666666666
964,SK,22,0.5625,0.6041666666666666
965,SK,22,0.6875,0.4791666666666667
966,AC,23,0.5,0.4791666666666667
967,AC,23,0.4375,0.5208333333333334
968,AC,23,0.375,0.5416666666666666
969,AC,23,0.4375,0.5208333333333334
970,AC,23,0.5,0.5208333333333334
971,AC,23,0.4375,0.5833333333333334
972,CD,23,0.5,0.5
973,CD,23,0.5,0.5
974,CD,23,0.5,0.5416666666666666
975,CD,23,0.5,0.5208333333333334
976,CD,23,0.375,0.5
977,CD,23,0.5,0.4375
978,CG,23,0.5,0.4583333333333333
979,CG,23,0.625,0.5208333333333334
980,CG,23,0.4375,0.3958333333333333
981,CG,23,0.4375,0.5208333333333334
982,CG,23,0.5625,0.4791666666666667
983,CG,23,0.4375,0.4583333333333333
984,DA,23,0.5,0.5
985,DA,23,0.5625,0.5208333333333334
986,DA,23,0.5,0.4583333333333333
987,DA,23,0.375,0.4583333333333333
988,DA,23,0.4375,0.4375
989,DA,23,0.4375,0.4791666666666667
990,JN,23,0.375,0.4583333333333333
991,JN,23,0.3125,0.3958333333333333
992,JN,23,0.5625,0.4791666666666667
993,JN,23,0.375,0.4375
994,JN,23,0.5,0.5
995,JN,23,0.5,0.5
996,JS,23,0.5,0.5208333333333334
997,JS,23,0.5625,0.4583333333333333
998,JS,23,0.4375,0.625
999,JS,23,0.375,0.5
1000,JS,23,0.4375,0.5
1001,JS,23,0.4375,0.5
1002,SK,23,0.5625,0.5416666666666666
1003,SK,23,0.375,0.4375
1004,SK,23,0.625,0.5208333333333334
1005,SK,23,0.4375,0.4375
1006,SK,23,0.5625,0.4791666666666667
1007,SK,23,0.625,0.5208333333333334
1008,AC,24,0.5,0.4375
1009,AC,24,0.4375,0.5833333333333334
1010,AC,24,0.5,0.5208333333333334
1011,AC,24,0.5,0.5208333333333334
1012,AC,24,0.375,0.6041666666666666
1013,AC,24,0.4375,0.5
1014,CD,24,0.5,0.3958333333333333
1015,CD,24,0.5,0.4791666666666667
1016,CD,24,0.5625,0.3958333333333333
1017,CD,24,0.5,0.4166666666666667
1018,CD,24,0.4375,0.3541666666666667
1019,CD,24,0.5,0.4791666666666667
1020,CG,24,0.5,0.3958333333333333
1021,CG,24,0.5,0.4791666666666667
1022,CG,24,0.5625,0.5
1023,CG,24,0.5,0.5
1024,CG,24,0.5,0.5
1025,CG,24,0.6875,0.5
1026,DA,24,0.5625,0.3541666666666667
1027,DA,24,0.5625,0.5208333333333334
1028,DA,24,0.625,0.5208333333333334
1029,DA,24,0.8125,0.4166666666666667
1030,DA,24,0.6875,0.375
1031,DA,24,0.6875,0.4166666666666667
1032,JN,24,0.3125,0.4791666666666667
1033,JN,24,0.4375,0.5
1034,JN,24,0.4375,0.5416666666666666
1035,JN,24,0.5625,0.4583333333333333
1036,JN,24,0.625,0.3958333333333333
1037,JN,24,0.625,0.5
1038,JS,24,0.5,0.4166666666666667
1039,JS,24,0.5,0.4791666666666667
1040,JS,24,0.4375,0.4791666666666667
1041,JS,24,0.5,0.4375
1042,JS,24,0.4375,0.4375
1043,JS,24,0.5,0.4166666666666667
1044,SK,24,0.625,0.4166666666666667
1045,SK,24,0.5,0.4791666666666667
1046,SK,24,0.375,0.5625
1047,SK,24,0.4375,0.5208333333333334
1048,SK,24,0.6875,0.4791666666666667
1049,SK,24,0.625,0.5416666666666666
1050,AC,25,0.4375,0.5
1051,AC,25,0.5,0.5
1052,AC,25,0.5,0.5
1053,AC,25,0.5,0.5833333333333334
1054,AC,25,0.5,0.5833333333333334
1055,AC,25,0.5,0.5
1056,CD,25,0.375,0.4375
1057,CD,25,0.3125,0.5416666666666666
1058,CD,25,0.5,0.5
1059,CD,25,0.4375,0.4583333333333333
1060,CD,25,0.5,0.4583333333333333
1061,CD,25,0.375,0.4791666666666667
1062,CG,25,0.5625,0.5416666666666666
1063,CG,25,0.5625,0.4791666666666667
1064,CG,25,0.5,0.5
1065,CG,25,0.6875,0.5
1066,CG,25,0.4375,0.5625
1067,CG,25,0.625,0.5208333333333334
1068,DA,25,0.5625,0.4583333333333333
1069,DA,25,0.5625,0.4583333333333333
1070,DA,25,0.5625,0.4583333333333333
1071,DA,25,0.5,0.4166666666666667
1072,DA,25,0.5,0.4375
1073,DA,25,0.4375,0.4583333333333333
1074,JN,25,0.5,0.5208333333333334
1075,JN,25,0.5625,0.5208333333333334
1076,JN,25,0.5,0.6041666666666666
1077,JN,25,0.3125,0.4583333333333333
1078,JN,25,0.375,0.5
1079,JN,25,0.375,0.4583333333333333
1080,JS,25,0.5,0.4583333333333333
1081,JS,25,0.375,0.5625
1082,JS,25,0.4375,0.5208333333333334
1083,JS,25,0.5,0.5416666666666666
1084,JS,25,0.5,0.5416666666666666
1085,JS,25,0.5,0.5208333333333334
1086,SK,25,0.5625,0.4791666666666667
1087,SK,25,0.5,0.4791666666666667
1088,SK,25,0.5,0.5
1089,SK,25,0.4375,0.5416666666666666
1090,SK,25,0.625,0.5
1091,SK,25,0.5,0.6875
1092,AC,26,0.4375,0.3958333333333333
1093,AC,26,0.4375,0.4375
1094,AC,26,0.4375,0.5833333333333334
1095,AC,26,0.5,0.5
1096,AC,26,0.4375,0.4583333333333333
1097,AC,26,0.4375,0.5208333333333334
1098,CD,26,0.375,0.5
1099,CD,26,0.5,0.4583333333333333
1100,CD,26,0.5625,0.5416666666666666
1101,CD,26,0.625,0.5
1102,CD,26,0.5625,0.4791666666666667
1103,CD,26,0.4375,0.3541666666666667
1104,CG,26,0.5625,0.5208333333333334
1105,CG,26,0.5625,0.4375
1106,CG,26,0.5,0.5
1107,CG,26,0.375,0.5416666666666666
1108,CG,26,0.4375,0.5
1109,CG,26,0.5,0.5
1110,DA,26,0.1875,0.4583333333333333
1111,DA,26,0.5,0.5625
1112,DA,26,0.4375,0.4583333333333333
1113,DA,26,0.3125,0.4583333333333333
1114,DA,26,0.5625,0.5208333333333334
1115,DA,26,0.3125,0.5625
1116,JN,26,0.375,0.3958333333333333
1117,JN,26,0.5,0.5416666666666666
1118,JN,26,0.5,0.5208333333333334
1119,JN,26,0.5,0.5
1120,JN,26,0.375,0.375
1121,JN,26,0.5,0.5833333333333334
1122,JS,26,0.4375,0.375
1123,JS,26,0.4375,0.4375
1124,JS,26,0.5625,0.4375
1125,JS,26,0.5625,0.5416666666666666
1126,JS,26,0.3125,0.5208333333333334
1127,JS,26,0.4375,0.5208333333333334
1128,SK,26,0.625,0.4583333333333333
1129,SK,26,0.375,0.4583333333333333
1130,SK,26,0.5,0.5
1131,SK,26,0.5,0.4791666666666667
1132,SK,26,0.625,0.5
1133,SK,26,0.375,0.4583333333333333
1134,AC,27,0.5625,0.5
1135,AC,27,0.4375,0.5625
1136,AC,27,0.625,0.4166666666666667
1137,AC,27,0.5,0.4791666666666667
1138,AC,27,0.5625,0.5208333333333334
1139,AC,27,0.5,0.5208333333333334
1140,CD,27,0.625,0.5208333333333334
1141,CD,27,0.5,0.5
1142,CD,27,0.5,0.4791666666666667
1143,CD,27,0.75,0.4791666666666667
1144,CD,27,0.5625,0.4791666666666667
1145,CD,27,0.625,0.5833333333333334
1146,CG,27,0.25,0.5416666666666666
1147,CG,27,0.375,0.4375
1148,CG,27,0.375,0.4375
1149,CG,27,0.3125,0.5208333333333334
1150,CG,27,0.5,0.5416666666666666
1151,CG,27,0.4375,0.5416666666666666
1152,DA,27,0.5,0.4791666666666667
1153,DA,27,0.4375,0.5416666666666666
1154,DA,27,0.5625,0.5
1155,DA,27,0.6875,0.3958333333333333
1156,DA,27,0.375,0.4583333333333333
1157,DA,27,0.5,0.5
1158,JN,27,0.5,0.5208333333333334
1159,JN,27,0.5,0.5625
1160,JN,27,0.375,0.5208333333333334
1161,JN,27,0.4375,0.4583333333333333
1162,JN,27,0.4375,0.5416666666666666
1163,JN,27,0.5625,0.4791666666666667
1164,JS,27,0.4375,0.4583333333333333
1165,JS,27,0.375,0.6041666666666666
1166,JS,27,0.375,0.5625
1167,JS,27,0.375,0.5
1168,JS,27,0.5,0.5833333333333334
1169,JS,27,0.375,0.4791666666666667
1170,SK,27,0.5625,0.4375
1171,SK,27,0.4375,0.4375
1172,SK,27,0.5625,0.5208333333333334
1173,SK,27,0.5,0.3958333333333333
1174,SK,27,0.5625,0.3333333333333333
1175,SK,27,0.5,0.6041666666666666
1176,AC,28,0.4375,0.6875
1177,AC,28,0.375,0.5833333333333334
1178,AC,28,0.5625,0.4166666666666667
1179,AC,28,0.4375,0.5625
1180,AC,28,0.4375,0.5625
1181,AC,28,0.5625,0.6875
1182,CD,28,0.625,0.4583333333333333
1183,CD,28,0.4375,0.6041666666666666
1184,CD,28,0.5,0.5416666666666666
1185,CD,28,0.5,0.375
1186,CD,28,0.5,0.5208333333333334
1187,CD,28,0.5,0.5625
1188,CG,28,0.375,0.5625
1189,CG,28,0.3125,0.6458333333333334
1190,CG,28,0.3125,0.5416666666666666
1191,CG,28,0.375,0.4583333333333333
1192,CG,28,0.5,0.5
1193,CG,28,0.4375,0.5208333333333334
1194,DA,28,0.375,0.5
1195,DA,28,0.4375,0.4583333333333333
1196,DA,28,0.375,0.625
1197,DA,28,0.5,0.4583333333333333
1198,DA,28,0.5625,0.4583333333333333
1199,DA,28,0.5,0.4791666666666667
1200,JN,28,0.5625,0.5208333333333334
1201,JN,28,0.375,0.4166666666666667
1202,JN,28,0.4375,0.4791666666666667
1203,JN,28,0.3125,0.375
1204,JN,28,0.5625,0.4791666666666667
1205,JN,28,0.75,0.3958333333333333
1206,JS,28,0.375,0.5
1207,JS,28,0.5,0.5
1208,JS,28,0.5625,0.5208333333333334
1209,JS,28,0.6875,0.4583333333333333
1210,JS,28,0.5,0.5
1211,JS,28,0.3125,0.5
1212,SK,28,0.5,0.6041666666666666
1213,SK,28,0.375,0.5
1214,SK,28,0.4375,0.5
1215,SK,28,0.375,0.4791666666666667
1216,SK,28,0.625,0.5416666666666666
1217,SK,28,0.5625,0.5625
1218,AC,29,0.625,0.5208333333333334
1219,AC,29,0.5625,0.6041666666666666
1220,AC,29,0.5625,0.5625
1221,AC,29,0.4375,0.5208333333333334
1222,AC,29,0.625,0.5416666666666666
1223,AC,29,0.5625,0.4375
1224,CD,29,0.5,0.5
1225,CD,29,0.5,0.5208333333333334
1226,CD,29,0.5,0.5416666666666666
1227,CD,29,0.625,0.4583333333333333
1228,CD,29,0.4375,0.4791666666666667
1229,CD,29,0.4375,0.5833333333333334
1230,CG,29,0.5,0.5416666666666666
1231,CG,29,0.5625,0.5208333333333334
1232,CG,29,0.375,0.5625
1233,CG,29,0.5625,0.5
1234,CG,29,0.375,0.6458333333333334
1235,CG,29,0.375,0.6458333333333334
1236,DA,29,0.5,0.4166666666666667
1237,DA,29,0.5625,0.5208333333333334
1238,DA,29,0.375,0.5
1239,DA,29,0.375,0.4791666666666667
1240,DA,29,0.375,0.4166666666666667
1241,DA,29,0.5,0.4583333333333333
1242,JN,29,0.5,0.5
1243,JN,29,0.625,0.4583333333333333
1244,JN,29,0.5,0.4166666666666667
1245,JN,29,0.5,0.5
1246,JN,29,0.625,0.5625
1247,JN,29,0.6875,0.5208333333333334
1248,JS,29,0.4375,0.4166666666666667
1249,JS,29,0.5625,0.4375
1250,JS,29,0.5625,0.5625
1251,JS,29,0.5,0.5208333333333334
1252,JS,29,0.5625,0.5416666666666666
1253,JS,29,0.75,0.4583333333333333
1254,SK,29,0.625,0.4166666666666667
1255,SK,29,0.375,0.5
1256,SK,29,0.5625,0.4583333333333333
1257,SK,29,0.5,0.5208333333333334
1258,SK,29,0.6875,0.4375
1259,SK,29,0.6875,0.4166666666666667
1260,AC,30,0.625,0.5833333333333334
1261,AC,30,0.5625,0.625
1262,AC,30,0.5625,0.4791666666666667
1263,AC,30,0.4375,0.5625
1264,AC,30,0.4375,0.4583333333333333
1265,AC,30,0.375,0.625
1266,CD,30,0.375,0.4791666666666667
1267,CD,30,0.375,0.4791666666666667
1268,CD,30,0.5,0.4791666666666667
1269,CD,30,0.375,0.4583333333333333
1270,CD,30,0.5,0.4375
1271,CD,30,0.4375,0.3541666666666667
1272,CG,30,0.5,0.5
1273,CG,30,0.5,0.5
1274,CG,30,0.5,0.5
1275,CG,30,0.5,0.5208333333333334
1276,CG,30,0.5,0.5
1277,CG,30,0.5,0.5833333333333334
1278,DA,30,0.6875,0.5208333333333334
1279,DA,30,0.5625,0.5208333333333334
1280,DA,30,0.5625,0.5208333333333334
1281,DA,30,0.5,0.5
1282,DA,30,0.5,0.5
1283,DA,30,0.5,0.4791666666666667
1284,JN,30,0.5625,0.4583333333333333
1285,JN,30,0.5,0.5208333333333334
1286,JN,30,0.5,0.5416666666666666
1287,JN,30,0.4375,0.5833333333333334
1288,JN,30,0.6875,0.5625
1289,JN,30,0.5625,0.6041666666666666
1290,JS,30,0.375,0.5208333333333334
1291,JS,30,0.4375,0.5833333333333334
1292,JS,30,0.4375,0.6041666666666666
1293,JS,30,0.4375,0.6458333333333334
1294,JS,30,0.3125,0.5625
1295,JS,30,0.375,0.5208333333333334
1296,SK,30,0.5,0.4583333333333333
1297,SK,30,0.4375,0.5
1298,SK,30,0.625,0.5
1299,SK,30,0.3125,0.5
1300,SK,30,0.5,0.375
1301,SK,30,0.5625,0.5208333333333334
1302,AC,31,0.5625,0.5
1303,AC,31,0.375,0.5625
1304,AC,31,0.4375,0.5
1305,AC,31,0.625,0.5208333333333334
1306,AC,31,0.625,0.5208333333333334
1307,AC,31,0.5,0.5833333333333334
1308,CD,31,0.5625,0.5208333333333334
1309,CD,31,0.5,0.5
1310,CD,31,0.5625,0.5208333333333334
1311,CD,31,0.5,0.5208333333333334
1312,CD,31,0.5,0.5
1313,CD,31,0.5,0.5416666666666666
1314,CG,31,0.4375,0.4791666666666667
1315,CG,31,0.5,0.5
1316,CG,31,0.375,0.4375
1317,CG,31,0.625,0.5625
1318,CG,31,0.5,0.5
1319,CG,31,0.625,0.4791666666666667
1320,DA,31,0.5,0.5208333333333334
1321,DA,31,0.5625,0.4791666666666667
1322,DA,31,0.5,0.5416666666666666
1323,DA,31,0.375,0.4791666666666667
1324,DA,31,0.5625,0.5
1325,DA,31,0.5,0.5
1326,JN,31,0.5,0.5
1327,JN,31,0.4375,0.4375
1328,JN,31,0.5,0.5
1329,JN,31,0.5,0.4583333333333333
1330,JN,31,0.625,0.5625
1331,JN,31,0.5625,0.5208333333333334
1332,JS,31,0.5,0.5
1333,JS,31,0.375,0.4166666666666667
1334,JS,31,0.5625,0.4791666666666667
1335,JS,31,0.5625,0.5
1336,JS,31,0.6875,0.5416666666666666
1337,JS,31,0.625,0.4583333333333333
1338,SK,31,0.3125,0.4583333333333333
1339,SK,31,0.5,0.4583333333333333
1340,SK,31,0.5,0.5
1341,SK,31,0.5,0.4791666666666667
1342,SK,31,0.4375,0.5
1343,SK,31,0.4375,0.5416666666666666
1344,AC,32,0.4375,0.5625
1345,AC,32,0.4375,0.5625
1346,AC,32,0.5625,0.5
1347,AC,32,0.625,0.5208333333333334
1348,AC,32,0.5,0.5
1349,AC,32,0.5625,0.5
1350,CD,32,0.4375,0.4791666666666667
1351,CD,32,0.5,0.5625
1352,CD,32,0.5,0.4791666666666667
1353,CD,32,0.5,0.4791666666666667
1354,CD,32,0.5625,0.4583333333333333
1355,CD,32,0.625,0.5208333333333334
1356,CG,32,0.4375,0.4791666666666667
1357,CG,32,0.5,0.5833333333333334
1358,CG,32,0.5,0.5
1359,CG,32,0.625,0.5208333333333334
1360,CG,32,0.4375,0.4375
1361,CG,32,0.6875,0.5416666666666666
1362,DA,32,0.375,0.5208333333333334
1363,DA,32,0.4375,0.5416666666666666
1364,DA,32,0.5,0.5208333333333334
1365,DA,32,0.4375,0.4791666666666667
1366,DA,32,0.3125,0.6458333333333334
1367,DA,32,0.5,0.625
1368,JN,32,0.25,0.5
1369,JN,32,0.375,0.5
1370,JN,32,0.5625,0.5625
1371,JN,32,0.375,0.6041666666666666
1372,JN,32,0.625,0.5208333333333334
1373,JN,32,0.375,0.4583333333333333
1374,JS,32,0.4375,0.5625
1375,JS,32,0.625,0.5
1376,JS,32,0.5625,0.5208333333333334
1377,JS,32,0.375,0.5625
1378,JS,32,0.3125,0.4791666666666667
1379,JS,32,0.3125,0.5208333333333334
1380,SK,32,0.5625,0.4375
1381,SK,32,0.5625,0.3958333333333333
1382,SK,32,0.375,0.5833333333333334
1383,SK,32,0.5625,0.4791666666666667
1384,SK,32,0.625,0.4583333333333333
1385,SK,32,0.75,0.3541666666666667
1386,AC,33,0.4375,0.6458333333333334
1387,AC,33,0.625,0.5
1388,AC,33,0.625,0.4375
1389,AC,33,0.5,0.5208333333333334
1390,AC,33,0.625,0.5416666666666666
1391,AC,33,0.5625,0.5
1392,CD,33,0.1875,0.5208333333333334
1393,CD,33,0.5,0.5
1394,CD,33,0.5,0.4791666666666667
1395,CD,33,0.5625,0.5416666666666666
1396,CD,33,0.4375,0.4791666666666667
1397,CD,33,0.4375,0.5208333333333334
1398,CG,33,0.6875,0.5
1399,CG,33,0.4375,0.5
1400,CG,33,0.4375,0.4583333333333333
1401,CG,33,0.5,0.6666666666666666
1402,CG,33,0.5625,0.5208333333333334
1403,CG,33,0.5,0.5416666666666666
1404,DA,33,0.5,0.4791666666666667
1405,DA,33,0.5625,0.5
1406,DA,33,0.5,0.4583333333333333
1407,DA,33,0.5,0.5625
1408,DA,33,0.4375,0.5
1409,DA,33,0.5625,0.5208333333333334
1410,JN,33,0.4375,0.5833333333333334
1411,JN,33,0.4375,0.3958333333333333
1412,JN,33,0.5625,0.5416666666666666
1413,JN,33,0.5625,0.5416666666666666
1414,JN,33,0.625,0.5833333333333334
1415,JN,33,0.5,0.5833333333333334
1416,JS,33,0.5625,0.5208333333333334
1417,JS,33,0.4375,0.5
1418,JS,33,0.5,0.5208333333333334
1419,JS,33,0.5625,0.5208333333333334
1420,JS,33,0.5625,0.4375
1421,JS,33,0.5625,0.5208333333333334
1422,SK,33,0.4375,0.4791666666666667
1423,SK,33,0.5625,0.5416666666666666
1424,SK,33,0.625,0.4791666666666667
1425,SK,33,0.1875,0.5833333333333334
1426,SK,33,0.375,0.5833333333333334
1427,SK,33,0.375,0.5
1428,AC,34,0.5625,0.4583333333333333
1429,AC,34,0.5,0.4791666666666667
1430,AC,34,0.5625,0.4583333333333333
1431,AC,34,0.4375,0.5625
1432,AC,34,0.5,0.5208333333333334
1433,AC,34,0.5,0.5416666666666666
1434,CD,34,0.6875,0.25
1435,CD,34,0.5,0.6458333333333334
1436,CD,34,0.5625,0.5208333333333334
1437,CD,34,0.5625,0.4583333333333333
1438,CD,34,0.5,0.3958333333333333
1439,CD,34,0.5,0.5208333333333334
1440,CG,34,0.375,0.3958333333333333
1441,CG,34,0.5625,0.6041666666666666
1442,CG,34,0.5,0.4166666666666667
1443,CG,34,0.5,0.5416666666666666
1444,CG,34,0.5,0.3958333333333333
1445,CG,34,0.4375,0.4166666666666667
1446,DA,34,0.4375,0.4375
1447,DA,34,0.5625,0.5625
1448,DA,34,0.4375,0.5208333333333334
1449,DA,34,0.4375,0.4791666666666667
1450,DA,34,0.625,0.5208333333333334
1451,DA,34,0.5,0.5416666666666666
1452,JN,34,0.375,0.5416666666666666
1453,JN,34,0.375,0.4375
1454,JN,34,0.5,0.5416666666666666
1455,JN,34,0.4375,0.4791666666666667
1456,JN,34,0.875,0.4791666666666667
1457,JN,34,0.625,0.4583333333333333
1458,JS,34,0.5,0.4791666666666667
1459,JS,34,0.6875,0.4375
1460,JS,34,0.4375,0.4791666666666667
1461,JS,34,0.3125,0.625
1462,JS,34,0.125,0.5833333333333334
1463,JS,34,0.375,0.5416666666666666
1464,SK,34,0.75,0.4791666666666667
1465,SK,34,0.375,0.5208333333333334
1466,SK,34,0.5,0.5416666666666666
1467,SK,34,0.5,0.4583333333333333
1468,SK,34,0.5,0.5416666666666666
1469,SK,34,0.625,0.5
1470,AC,35,0.5625,0.4583333333333333
1471,AC,35,0.5,0.5208333333333334
1472,AC,35,0.5625,0.5
1473,AC,35,0.5625,0.6041666666666666
1474,AC,35,0.4375,0.6875
1475,AC,35,0.5,0.4583333333333333
1476,CD,35,0.5625,0.4375
1477,CD,35,0.4375,0.4375
1478,CD,35,0.5625,0.4166666666666667
1479,CD,35,0.5625,0.4166666666666667
1480,CD,35,0.5,0.4791666666666667
1481,CD,35,0.4375,0.4583333333333333
1482,CG,35,0.5625,0.4375
1483,CG,35,0.4375,0.4791666666666667
1484,CG,35,0.5,0.5833333333333334
1485,CG,35,0.375,0.5416666666666666
1486,CG,35,0.5,0.5
1487,CG,35,0.6875,0.5416666666666666
1488,DA,35,0.4375,0.5
1489,DA,35,0.5625,0.5208333333333334
1490,DA,35,0.5,0.5
1491,DA,35,0.5,0.4583333333333333
1492,DA,35,0.5,0.5416666666666666
1493,DA,35,0.5625,0.4583333333333333
1494,JN,35,0.5625,0.4375
1495,JN,35,0.5,0.4583333333333333
1496,JN,35,0.3125,0.5
1497,JN,35,0.5,0.5
1498,JN,35,0.4375,0.4791666666666667
1499,JN,35,0.5,0.5833333333333334
1500,JS,35,0.4375,0.5833333333333334
1501,JS,35,0.4375,0.5208333333333334
1502,JS,35,0.4375,0.5208333333333334
1503,JS,35,0.4375,0.5208333333333334
1504,JS,35,0.5,0.5
1505,JS,35,0.5625,0.4791666666666667
1506,SK,35,0.25,0.5208333333333334
1507,SK,35,0.375,0.5208333333333334
1508,SK,35,0.375,0.3958333333333333
1509,SK,35,0.375,0.5625
1510,SK,35,0.1875,0.5
1511,SK,35,0.4375,0.4583333333333333
1512,AC,36,0.375,0.5833333333333334
1513,AC,36,0.5625,0.5625
1514,AC,36,0.5,0.6041666666666666
1515,AC,36,0.5625,0.6041666666666666
1516,AC,36,0.5,0.5416666666666666
1517,AC,36,0.4375,0.5833333333333334
1518,CD,36,0.375,0.5
1519,CD,36,0.5,0.5208333333333334
1520,CD,36,0.375,0.5416666666666666
1521,CD,36,0.375,0.4375
1522,CD,36,0.5,0.625
1523,CD,36,0.5,0.4791666666666667
1524,CG,36,0.5,0.4791666666666667
1525,CG,36,0.625,0.5625
1526,CG,36,0.6875,0.5
1527,CG,36,0.375,0.5208333333333334
1528,CG,36,0.5,0.5625
1529,CG,36,0.375,0.4583333333333333
1530,DA,36,0.4375,0.5208333333333334
1531,DA,36,0.4375,0.5208333333333334
1532,DA,36,0.5,0.5
1533,DA,36,0.5,0.5
1534,DA,36,0.375,0.5208333333333334
1535,DA,36,0.25,0.5208333333333334
1536,JN,36,0.4375,0.6041666666666666
1537,JN,36,0.5625,0.5416666666666666
1538,JN,36,0.5625,0.6041666666666666
1539,JN,36,0.5,0.5
1540,JN,36,0.3125,0.5416666666666666
1541,JN,36,0.375,0.5208333333333334
1542,JS,36,0.375,0.5833333333333334
1543,JS,36,0.625,0.4791666666666667
1544,JS,36,0.4375,0.5
1545,JS,36,0.5,0.4791666666666667
1546,JS,36,0.375,0.5625
1547,JS,36,0.4375,0.5416666666666666
1548,SK,36,0.5625,0.625
1549,SK,36,0.625,0.4791666666666667
1550,SK,36,0.625,0.3958333333333333
1551,SK,36,0.4375,0.6041666666666666
1552,SK,36,0.5,0.3541666666666667
1553,SK,36,0.625,0.4583333333333333
1554,AC,37,0.5,0.4791666666666667
1555,AC,37,0.5625,0.5833333333333334
1556,AC,37,0.5625,0.5208333333333334
1557,AC,37,0.8125,0.4375
1558,AC,37,0.6875,0.4166666666666667
1559,AC,37,0.4375,0.5625
1560,CD,37,0.3125,0.4583333333333333
1561,CD,37,0.4375,0.5833333333333334
1562,CD,37,0.5,0.5833333333333334
1563,CD,37,0.375,0.5833333333333334
1564,CD,37,0.5625,0.4583333333333333
1565,CD,37,0.5625,0.4583333333333333
1566,CG,37,0.625,0.4166666666666667
1567,CG,37,0.4375,0.5
1568,CG,37,0.375,0.4583333333333333
1569,CG,37,0.5625,0.5625
1570,CG,37,0.5,0.5416666666666666
1571,CG,37,0.4375,0.5
1572,DA,37,0.4375,0.4791666666666667
1573,DA,37,0.625,0.4583333333333333
1574,DA,37,0.5,0.4375
1575,DA,37,0.5,0.4583333333333333
1576,DA,37,0.375,0.4791666666666667
1577,DA,37,0.375,0.5
1578,JN,37,0.5625,0.5208333333333334
1579,JN,37,0.375,0.4583333333333333
1580,JN,37,0.5625,0.5833333333333334
1581,JN,37,0.6875,0.4166666666666667
1582,JN,37,0.4375,0.375
1583,JN,37,0.5,0.5208333333333334
1584,JS,37,0.5,0.4791666666666667
1585,JS,37,0.75,0.4375
